票站編號,票站,18-20歲,21-25歲,26-30歲,31-35歲,36-40歲,41-45歲,46-50歲,51-55歲,56-60歲,61-65歲,66-70歲,71歲或以上,總數,18-20歲所佔比例,21-25歲所佔比例,26-30歲所佔比例,31-35歲所佔比例,36-40歲所佔比例,41-45歲所佔比例,46-50歲所佔比例,51-55歲所佔比例,56-60歲所佔比例,61-65歲所佔比例,66-70歲所佔比例,71歲或以上所佔比例,
P0101,大埔社區中心(展覽廳),127,287,257,254,237,266,298,415,479,364,256,419,3659,0.03470893687,0.07843673135,0.07023776988,0.06941787374,0.06477179557,0.07269745832,0.08144301722,0.1134189669,0.1309100847,0.09948073244,0.06996447117,0.1145121618,2016立法會選舉
P0201,大埔官立中學,189,448,452,526,381,350,427,748,871,487,221,273,5373,0.0351758794,0.08337986227,0.08412432533,0.09789689187,0.07091010609,0.0651405174,0.07947143123,0.1392145915,0.1621068304,0.09063837707,0.04113158385,0.05080960357,2016立法會選舉
P0301,新界婦孺福利會梁省德學校,92,186,213,211,182,142,205,308,323,185,111,139,2297,0.04005224205,0.08097518502,0.09272964737,0.09185894645,0.0792337832,0.06181976491,0.08924684371,0.1340879408,0.1406181976,0.08053983457,0.04832390074,0.06051371354,2016立法會選舉
P0302,香港紅卍字會大埔卍慈中學,125,362,373,222,128,125,188,394,441,328,205,253,3144,0.03975826972,0.1151399491,0.1186386768,0.07061068702,0.04071246819,0.03975826972,0.05979643766,0.1253180662,0.1402671756,0.1043256997,0.06520356234,0.08047073791,2016立法會選舉
P0401,大元社區會堂,178,428,313,325,377,265,239,310,447,566,519,538,4505,0.03951165372,0.09500554939,0.06947835738,0.07214206437,0.08368479467,0.05882352941,0.05305216426,0.06881243063,0.09922308546,0.1256381798,0.1152053274,0.1194228635,2016立法會選舉
P0501,富亨鄰里社區中心,163,743,1072,496,200,160,204,701,1069,588,384,420,6200,0.02629032258,0.1198387097,0.1729032258,0.08,0.03225806452,0.02580645161,0.03290322581,0.1130645161,0.1724193548,0.09483870968,0.06193548387,0.06774193548,2016立法會選舉
P0601,富善社區會堂,188,321,567,995,462,401,417,446,918,877,527,598,6717,0.02798868543,0.0477891916,0.08441268423,0.1481316064,0.06878070567,0.05969927051,0.06208128629,0.06639868989,0.1366681554,0.13056424,0.07845764478,0.08902783981,2016立法會選舉
P0701,香港道教聯合會圓玄學院第二中學,156,410,497,496,269,274,316,634,913,610,365,569,5509,0.02831729897,0.07442367036,0.09021601017,0.09003448902,0.0488291886,0.04973679434,0.05736068252,0.1150844073,0.1657288074,0.1107278998,0.06625521873,0.1032855328,2016立法會選舉
P0801,廣福社區會堂,115,242,294,475,297,152,148,208,544,677,529,464,4145,0.02774427021,0.05838359469,0.07092882992,0.1145958987,0.07165259349,0.03667068758,0.03570566948,0.05018094089,0.1312424608,0.1633293124,0.1276236429,0.1119420989,2016立法會選舉
P0802,大埔崇德黃建常紀念學校,57,76,81,60,46,69,90,137,99,69,42,58,884,0.06447963801,0.08597285068,0.09162895928,0.06787330317,0.0520361991,0.07805429864,0.1018099548,0.1549773756,0.1119909502,0.07805429864,0.04751131222,0.06561085973,2016立法會選舉
P0901,大埔浸信會公立學校,108,261,373,586,323,226,252,547,657,631,462,547,4973,0.02171727328,0.05248341042,0.07500502715,0.1178363161,0.06495073396,0.04544540519,0.05067363764,0.1099939674,0.1321134124,0.12688518,0.09290166901,0.1099939674,2016立法會選舉
P1001,香港教師會李興貴中學,260,579,447,438,438,527,839,1131,859,556,235,377,6686,0.03888722704,0.0865988633,0.06685611726,0.06551002094,0.06551002094,0.07882141789,0.1254860903,0.1691594376,0.1284774155,0.08315883937,0.0351480706,0.05638647921,2016立法會選舉
P1002,保良局田家炳千禧小學,67,118,120,114,139,156,256,315,309,202,110,74,1980,0.03383838384,0.0595959596,0.06060606061,0.05757575758,0.0702020202,0.07878787879,0.1292929293,0.1590909091,0.1560606061,0.102020202,0.05555555556,0.03737373737,2016立法會選舉
P1101,運頭塘鄰里社區中心,138,594,650,349,225,185,231,554,738,522,298,424,4908,0.02811735941,0.1210268949,0.1324368378,0.07110839446,0.04584352078,0.03769356153,0.04706601467,0.1128769356,0.1503667482,0.1063569682,0.06071719641,0.08638956805,2016立法會選舉
P1201,仁濟醫院蔡衍濤小學,190,319,248,256,282,304,417,644,535,326,237,246,4004,0.04745254745,0.07967032967,0.06193806194,0.06393606394,0.07042957043,0.07592407592,0.1041458541,0.1608391608,0.1336163836,0.08141858142,0.05919080919,0.06143856144,2016立法會選舉
P1202,挪威國際學校,55,87,107,86,70,77,128,179,193,120,66,73,1241,0.0443190975,0.07010475423,0.08622078969,0.06929895246,0.05640612409,0.0620467365,0.1031426269,0.1442385173,0.1555197421,0.09669621273,0.053182917,0.05882352941,2016立法會選舉
P1301,南華莆村崇真堂,16,20,31,27,38,39,44,65,55,33,21,31,420,0.0380952381,0.04761904762,0.07380952381,0.06428571429,0.09047619048,0.09285714286,0.1047619048,0.1547619048,0.130952381,0.07857142857,0.05,0.07380952381,2016立法會選舉
P1302,獅子會林村青年中心,91,192,179,223,227,273,284,398,356,278,140,159,2800,0.0325,0.06857142857,0.06392857143,0.07964285714,0.08107142857,0.0975,0.1014285714,0.1421428571,0.1271428571,0.09928571429,0.05,0.05678571429,2016立法會選舉
P1303,圍頭村村公所,25,43,38,63,38,73,69,102,72,82,38,117,760,0.03289473684,0.05657894737,0.05,0.08289473684,0.05,0.09605263158,0.09078947368,0.1342105263,0.09473684211,0.1078947368,0.05,0.1539473684,2016立法會選舉
P1304,泰亨公立學校,35,57,74,53,99,116,101,152,112,93,41,40,973,0.03597122302,0.05858170606,0.07605344296,0.05447070915,0.1017471737,0.1192189106,0.1038026721,0.1562178828,0.1151079137,0.09558067831,0.0421377184,0.04110996917,2016立法會選舉
P1401,神召會康樂中學,141,572,859,534,266,198,261,614,1054,679,362,421,5961,0.02365374937,0.09595705419,0.1441033384,0.08958228485,0.04462338534,0.03321590337,0.0437845999,0.1030028519,0.1768159705,0.1139070626,0.06072806576,0.07062573394,2016立法會選舉
P1501,林村公立黃福鑾紀念學校,128,488,904,629,216,160,173,450,995,604,406,420,5573,0.02296788085,0.08756504576,0.1622106585,0.112865602,0.03875829894,0.02870985107,0.03104252647,0.08074645613,0.1785393863,0.1083796878,0.07285124708,0.07536335905,2016立法會選舉
P1601,太和鄰里社區中心,232,483,400,505,444,442,544,854,598,381,207,231,5321,0.04360082691,0.0907724112,0.0751738395,0.09490697237,0.08344296185,0.08306709265,0.1022364217,0.1604961473,0.1123848901,0.07160308213,0.03890246194,0.04341289231,2016立法會選舉
P1701,大埔三育中學,150,287,264,203,191,251,320,606,518,291,112,115,3308,0.04534461911,0.08675937122,0.07980652963,0.06136638452,0.05773881499,0.07587666264,0.09673518742,0.1831922612,0.1565900846,0.08796856106,0.0338573156,0.03476420798,2016立法會選舉
P1702,九龍坑公立育賢學校,31,71,66,86,87,81,118,164,146,100,57,103,1110,0.02792792793,0.06396396396,0.05945945946,0.07747747748,0.07837837838,0.07297297297,0.1063063063,0.1477477477,0.1315315315,0.09009009009,0.05135135135,0.09279279279,2016立法會選舉
P1703,康樂園服務處會議室,33,88,84,56,66,69,99,184,216,163,104,60,1222,0.02700490998,0.07201309329,0.06873977087,0.04582651391,0.05400981997,0.05646481178,0.08101472995,0.1505728314,0.1767594108,0.1333878887,0.08510638298,0.04909983633,2016立法會選舉
P1704,孔教學院大成何郭佩珍中學,51,96,102,154,153,158,163,247,163,96,63,51,1497,0.03406813627,0.06412825651,0.06813627255,0.1028724115,0.1022044088,0.1055444222,0.1088844355,0.16499666,0.1088844355,0.06412825651,0.04208416834,0.03406813627,2016立法會選舉
P1801,大美督村公所,65,115,85,94,140,172,182,290,263,155,81,119,1761,0.03691084611,0.06530380466,0.04826802953,0.05337876207,0.07950028393,0.0976717774,0.1033503691,0.1646791596,0.149346962,0.08801817149,0.04599659284,0.06757524134,2016立法會選舉
P1802,船灣詹屋村村公所,89,130,116,152,177,243,252,345,324,232,120,178,2358,0.03774385072,0.05513146735,0.0491942324,0.06446140797,0.07506361323,0.1030534351,0.106870229,0.1463104326,0.1374045802,0.0983884648,0.05089058524,0.07548770144,2016立法會選舉
P1803,香港教育學院賽馬會小學,49,77,50,34,41,79,105,195,152,92,42,19,935,0.05240641711,0.08235294118,0.05347593583,0.03636363636,0.04385026738,0.08449197861,0.1122994652,0.2085561497,0.1625668449,0.09839572193,0.0449197861,0.02032085561,2016立法會選舉
P1901,香港浸信會神學院,138,196,185,184,346,247,493,611,473,322,185,155,3535,0.03903818953,0.05544554455,0.05233380481,0.05205091938,0.09787835926,0.06987270156,0.1394625177,0.1728429986,0.1338048091,0.09108910891,0.05233380481,0.04384724187,2016立法會選舉
P1902,西貢郊野公園遊客中心,2,1,0,10,4,7,11,12,9,10,16,14,96,0.02083333333,0.01041666667,0,0.1041666667,0.04166666667,0.07291666667,0.1145833333,0.125,0.09375,0.1041666667,0.1666666667,0.1458333333,2016立法會選舉
P1903,塔門鄉公所,0,0,0,0,1,2,14,7,12,14,8,22,80,0,0,0,0,0.0125,0.025,0.175,0.0875,0.15,0.175,0.1,0.275,2016立法會選舉
Q0101,西貢賽馬會大會堂,162,277,291,348,304,423,445,656,658,476,314,494,4848,0.03341584158,0.0571369637,0.06002475248,0.07178217822,0.06270627063,0.08725247525,0.09179042904,0.1353135314,0.1357260726,0.09818481848,0.0647689769,0.1018976898,2016立法會選舉
Q0102,萬宜漁村公共會堂,31,58,49,56,79,76,75,120,133,73,76,105,931,0.03329752954,0.06229860365,0.05263157895,0.06015037594,0.08485499463,0.08163265306,0.08055853921,0.1288936627,0.1428571429,0.07841031149,0.08163265306,0.1127819549,2016立法會選舉
Q0201,前西貢中心小學,120,209,230,228,271,377,363,526,513,398,320,302,3857,0.03111226342,0.05418719212,0.05963183822,0.05911330049,0.07026186155,0.0977443609,0.09411459684,0.1363754213,0.1330049261,0.103189007,0.08296603578,0.07829919627,2016立法會選舉
Q0401,港澳信義會小學,79,132,138,171,169,248,309,412,383,263,189,164,2657,0.02973278133,0.04968009033,0.05193827625,0.06435829883,0.06360557019,0.09333835152,0.1162965751,0.1550621001,0.1441475348,0.09898381633,0.07113285661,0.06172374859,2016立法會選舉
Q0501,新界西貢坑口區鄭植之中學,81,177,134,146,196,245,275,389,374,298,198,243,2756,0.0293904209,0.06422351234,0.04862119013,0.05297532656,0.07111756168,0.0888969521,0.09978229318,0.1411465893,0.1357039187,0.1081277213,0.07184325109,0.0881712627,2016立法會選舉
Q0601,播道書院,161,296,355,387,548,748,620,561,545,380,404,429,5434,0.02962826647,0.05447184395,0.06532940743,0.07121825543,0.1008465219,0.1376518219,0.1140964299,0.1032388664,0.1002944424,0.06993006993,0.07434670593,0.07894736842,2016立法會選舉
Q0701,香港基督教女青年會將軍澳綜合社會服務處,114,168,176,339,725,1053,860,685,442,365,298,221,5446,0.02093279471,0.03084832905,0.0323172971,0.06224752112,0.1331252295,0.1933529196,0.1579140654,0.1257803893,0.08116048476,0.06702166728,0.05471905986,0.04058024238,2016立法會選舉
Q0801,優才(楊殷有娣)書院,139,198,204,245,404,570,565,523,377,275,210,261,3971,0.03500377739,0.04986149584,0.05137245026,0.06169730546,0.1017375976,0.1435406699,0.1422815412,0.1317048602,0.09493830269,0.06925207756,0.05288340468,0.06572651725,2016立法會選舉
Q0901,香海正覺蓮社佛教正覺中學,396,571,352,169,134,299,424,521,564,406,318,343,4497,0.0880587058,0.1269735379,0.07827440516,0.0375806093,0.02979764287,0.06648877029,0.09428507894,0.1158550145,0.1254169446,0.0902824105,0.07071380921,0.07627307094,2016立法會選舉
Q1001,寶覺中學,410,713,536,356,443,519,475,641,695,495,368,346,5997,0.06836751709,0.1188927797,0.08937802234,0.05936301484,0.07387026847,0.08654327164,0.0792062698,0.1068867767,0.115891279,0.08254127064,0.06136401534,0.05769551442,2016立法會選舉
Q1101,博愛醫院八十週年鄧英喜中學,0,198,304,293,477,858,1066,799,638,494,386,346,5859,0,0.03379416283,0.05188598737,0.05000853388,0.08141321045,0.1464413722,0.181942311,0.1363713944,0.1088923024,0.08431472948,0.06588154975,0.05905444615,2016立法會選舉
POH 8,0THANNIVERSARYTANGYINGHEICOLLEGE,198,304,293,477,858,1066,799,638,494,386,346,332,6191,0.03198190922,0.04910353739,0.04732676466,0.07704732676,0.1385882733,0.1721854305,0.1290583105,0.1030528186,0.07979324826,0.06234857051,0.05588757874,0.05362623163,2016立法會選舉
Q1201,仁濟醫院王華湘中學,327,399,302,373,534,820,956,794,546,472,389,387,6299,0.05191300206,0.06334338784,0.04794411811,0.05921574853,0.08477536117,0.1301793936,0.1517701222,0.1260517542,0.08668042546,0.07493252897,0.06175583426,0.06143832354,2016立法會選舉
Q1301,將軍澳運動場,108,160,207,429,664,925,645,465,314,212,155,199,4483,0.02409101048,0.0356903859,0.04617443676,0.0956948472,0.1481151015,0.2063350435,0.1438768682,0.103725184,0.07004238233,0.04728976132,0.03457506134,0.04438991747,2016立法會選舉
Q1401,將軍澳官立小學,240,423,454,454,472,748,871,1051,731,433,396,469,6742,0.03559774548,0.0627410264,0.06733906853,0.06733906853,0.07000889944,0.1109463067,0.1291901513,0.1558884604,0.1084247998,0.0642242658,0.05873628004,0.06956392762,2016立法會選舉
Q1501,翠林體育館,49,109,106,82,73,57,85,236,182,105,55,105,1244,0.03938906752,0.08762057878,0.08520900322,0.06591639871,0.05868167203,0.04581993569,0.06832797428,0.1897106109,0.1463022508,0.08440514469,0.04421221865,0.08440514469,2016立法會選舉
Q1502,景嶺書院,134,172,190,222,183,195,213,331,416,282,202,263,2803,0.04780592223,0.06136282554,0.06778451659,0.07920085623,0.06528719229,0.06956831966,0.0759900107,0.1180877631,0.1484124153,0.100606493,0.07206564395,0.09382804138,2016立法會選舉
Q1601,翠林社區會堂,24,339,740,426,413,364,356,484,968,769,509,467,5859,0.004096262161,0.05785970302,0.1263014166,0.07270865335,0.07048984468,0.06212664277,0.06076122205,0.08260795358,0.1652159072,0.1312510667,0.08687489333,0.07970643455,2016立法會選舉
Q1701,迦密主恩中學,145,485,888,814,318,241,259,526,1044,870,471,601,6662,0.02176523566,0.07280096067,0.1332933053,0.1221855299,0.04773341339,0.03617532273,0.03887721405,0.07895526869,0.1567096968,0.130591414,0.07069948964,0.0902131492,2016立法會選舉
Q1801,寶林邨文娛活動會堂,191,491,558,563,553,671,750,1084,890,543,397,552,7243,0.02637028855,0.06778958995,0.07703990059,0.07773022228,0.0763495789,0.09264117079,0.1035482535,0.1496617424,0.1228772608,0.07496893552,0.05481154218,0.07621151457,2016立法會選舉
Q1901,順德聯誼總會梁潔華小學,275,463,496,655,777,1119,1096,1138,806,535,461,518,8339,0.03297757525,0.05552224487,0.0594795539,0.07854658832,0.09317663988,0.1341887516,0.1314306272,0.1364672023,0.09665427509,0.06415637367,0.05528240796,0.06211775992,2016立法會選舉
Q1902,順德聯誼總會鄭裕彤中學,166,174,124,253,311,450,692,545,317,156,113,111,3412,0.04865181712,0.050996483,0.03634232122,0.07415005862,0.09114888628,0.131887456,0.2028135991,0.1597303634,0.0929073857,0.04572098476,0.03311840563,0.03253223916,2016立法會選舉
Q2001,景林鄰里社區中心,146,652,865,602,261,211,279,633,1028,812,618,700,6807,0.02144850889,0.09578375202,0.1270750698,0.08843837226,0.03834288233,0.03099750257,0.04098721904,0.09299250771,0.1510210078,0.1192889672,0.09078889379,0.1028353166,2016立法會選舉
Q2101,天主教鳴遠中學,280,793,623,367,336,302,488,759,939,709,615,741,6952,0.04027617952,0.1140678941,0.08961449942,0.05279056387,0.04833141542,0.04344073648,0.07019562716,0.1091772152,0.1350690449,0.1019850403,0.08846375144,0.1065880322,2016立法會選舉
Q2201,港澳信義會慕德中學,215,403,389,389,523,568,777,801,754,464,415,694,6392,0.03363579474,0.06304755945,0.06085732165,0.06085732165,0.08182102628,0.08886107635,0.1215581977,0.1253128911,0.1179599499,0.07259073842,0.06492490613,0.1085732165,2016立法會選舉
Q2301,坑口社區會堂,344,348,409,684,444,687,937,1059,892,629,474,632,7539,0.04562939382,0.04615996817,0.05425122695,0.09072821329,0.05889375249,0.09112614405,0.1242870407,0.1404695583,0.1183180793,0.08343281602,0.06287306009,0.08383074678,2016立法會選舉
Q2401,尚德社區會堂,510,1142,659,292,177,205,385,709,776,537,403,506,6301,0.08093953341,0.1812410728,0.1045865736,0.0463418505,0.02809077924,0.03253451833,0.06110141247,0.1125218219,0.1231550548,0.08522456753,0.06395810189,0.08030471354,2016立法會選舉
Q2501,香港道教聯合會圓玄學院第三中學,294,479,375,413,434,430,893,802,727,583,581,782,6793,0.0432798469,0.07051376417,0.05520388635,0.06079788017,0.06388929781,0.06330045635,0.1314588547,0.1180627116,0.1070219343,0.08582364198,0.08552922126,0.1151185043,2016立法會選舉
Q2601,啓思中學,49,74,82,190,257,328,312,285,163,144,114,116,2114,0.02317880795,0.03500473037,0.03878902554,0.08987701041,0.1215704825,0.1551561022,0.1475875118,0.1348155156,0.07710501419,0.06811731315,0.05392620624,0.05487228004,2016立法會選舉
Q2602,康城社區會堂,311,539,582,651,734,867,991,1138,1000,527,295,231,7866,0.03953724892,0.06852275617,0.07398932113,0.08276125095,0.09331299263,0.1102212052,0.125985253,0.1446732774,0.1271294177,0.06699720315,0.03750317824,0.0293668955,2016立法會選舉
R0101,沙田大會堂,82,237,748,299,456,530,521,748,667,467,319,329,5403,0.01517675366,0.04386451971,0.1384416065,0.05533962613,0.08439755691,0.09809365167,0.09642791042,0.1384416065,0.1234499352,0.08643346289,0.05904127337,0.06089209698,2016立法會選舉
R0102,沙田官立中學,50,108,79,59,79,97,104,186,182,100,64,60,1168,0.04280821918,0.09246575342,0.0676369863,0.05051369863,0.0676369863,0.08304794521,0.08904109589,0.1592465753,0.1558219178,0.08561643836,0.05479452055,0.05136986301,2016立法會選舉
R0201,瀝源社區會堂,176,346,301,255,255,359,320,370,435,415,374,660,4266,0.04125644632,0.08110642288,0.07055789967,0.05977496484,0.05977496484,0.08415377403,0.07501172058,0.08673230192,0.1019690577,0.09728082513,0.08766994843,0.1547116737,2016立法會選舉
R0301,禾輋社區會堂,205,499,411,312,371,379,310,534,591,592,661,930,5795,0.03537532355,0.08610871441,0.07092320966,0.05383951682,0.06402070751,0.06540120794,0.05349439172,0.0921484038,0.1019844694,0.1021570319,0.1140638481,0.1604831752,2016立法會選舉
R0401,浸信會呂明才小學,204,485,491,508,510,474,551,728,874,704,518,631,6678,0.03054806828,0.07262653489,0.07352500749,0.07607067984,0.07637017071,0.07097933513,0.08250973345,0.1090146751,0.1308775082,0.1054207847,0.07756813417,0.09448936807,2016立法會選舉
R0501,五旬節林漢光中學,184,334,456,575,502,488,590,788,764,552,365,400,5998,0.0306768923,0.05568522841,0.07602534178,0.09586528843,0.08369456485,0.08136045348,0.09836612204,0.1313771257,0.1273757919,0.09203067689,0.06085361787,0.0666888963,2016立法會選舉
R0601,慈航學校,102,169,265,293,366,237,255,344,390,263,182,178,3044,0.03350854139,0.05551905388,0.0870565046,0.09625492773,0.1202365309,0.07785808147,0.08377135348,0.1130091984,0.1281208936,0.08639947438,0.05978975033,0.05847568988,2016立法會選舉
R0602,富豪花園商場一樓富豪橋有蓋走廊,96,195,178,165,193,248,216,324,378,273,210,225,2701,0.03554239171,0.07219548315,0.06590151796,0.06108848575,0.07145501666,0.09181784524,0.07997038134,0.119955572,0.1399481673,0.1010736764,0.07774898186,0.08330248056,2016立法會選舉
R0701,佛教覺光法師中學,149,380,311,342,392,377,296,354,501,617,781,1053,5553,0.02683234288,0.06843147848,0.05600576265,0.06158833063,0.07059247254,0.06789122997,0.05330452008,0.06374932469,0.09022150189,0.1111111111,0.1406446966,0.1896272285,2016立法會選舉
R0801,博康社區會堂,136,318,372,758,609,402,283,379,557,719,877,875,6285,0.02163882259,0.05059665871,0.05918854415,0.1206046142,0.0968973747,0.06396181384,0.04502784407,0.06030230708,0.08862370724,0.1143993636,0.1395385839,0.139220366,2016立法會選舉
R0901,沙田圍胡素貞博士紀念學校,149,305,337,623,595,360,347,374,663,902,710,750,6115,0.02436631235,0.04987735078,0.0551103843,0.1018806214,0.09730171709,0.05887162715,0.05674570728,0.06116107931,0.1084219133,0.1475061325,0.1161079313,0.1226492232,2016立法會選舉
R1001,秦石社區會堂,172,341,379,523,537,363,357,513,647,790,590,694,5906,0.02912292584,0.05773789367,0.06417202845,0.08855401287,0.09092448358,0.06146291907,0.06044700305,0.08686081951,0.1095496106,0.1337622757,0.0998984084,0.1175076194,2016立法會選舉
R1101,新田圍社區會堂,111,242,202,162,234,225,182,242,243,338,391,638,3210,0.03457943925,0.0753894081,0.06292834891,0.05046728972,0.07289719626,0.07009345794,0.05669781931,0.0753894081,0.07570093458,0.1052959502,0.1218068536,0.1987538941,2016立法會選舉
R1201,九龍城浸信會禧年(恩平)小學,251,490,527,707,629,452,456,748,886,768,596,620,7130,0.03520336606,0.06872370266,0.07391304348,0.09915848527,0.08821879383,0.0633941094,0.06395511921,0.1049088359,0.1242636746,0.107713885,0.08359046283,0.08695652174,2016立法會選舉
R1301,香港中文大學校友會聯會張煊昌學校,52,179,197,159,161,119,127,266,319,213,128,132,2052,0.0253411306,0.08723196881,0.09600389864,0.07748538012,0.07846003899,0.05799220273,0.06189083821,0.1296296296,0.1554580897,0.1038011696,0.06237816764,0.06432748538,2016立法會選舉
R1302,顯徑體育館,88,271,489,664,313,223,179,343,712,627,392,408,4709,0.01868761945,0.05754937354,0.1038437035,0.1410065831,0.06646846464,0.04735612657,0.03801231684,0.072839244,0.1511998301,0.1331492886,0.08324485029,0.08664259928,2016立法會選舉
R1401,美田社區會堂,293,400,276,232,376,457,419,502,540,451,340,268,4554,0.0643390426,0.08783487044,0.06060606061,0.05094422486,0.08256477822,0.1003513395,0.09200702679,0.1102327624,0.1185770751,0.09903381643,0.07465963988,0.0588493632,2016立法會選舉
R1501,東莞工商總會劉百樂中學,158,222,231,280,405,517,483,621,410,265,145,172,3909,0.04041954464,0.05679201842,0.05909439754,0.07162957278,0.1036070606,0.1322588897,0.123561013,0.1588641596,0.1048861601,0.06779227424,0.0370938859,0.04400102328,2016立法會選舉
R1601,顯徑鄰里社區中心,285,485,383,605,558,450,473,581,742,768,578,777,6685,0.04263275991,0.07255048616,0.05729244577,0.09050112191,0.08347045625,0.06731488407,0.07075542259,0.08691099476,0.1109947644,0.1148840688,0.08646222887,0.1162303665,2016立法會選舉
R1602,才俊學校,70,123,95,75,81,100,170,245,223,158,80,59,1479,0.04732927654,0.0831643002,0.06423258959,0.05070993915,0.05476673428,0.0676132522,0.1149425287,0.1656524679,0.1507775524,0.1068289385,0.05409060176,0.0398918188,2016立法會選舉
R1701,隆亨社區中心,149,384,305,392,337,254,231,313,473,630,609,614,4691,0.03176295033,0.0818588787,0.0650181198,0.08356427201,0.07183969303,0.05414623748,0.04924323172,0.06672351311,0.1008313792,0.1342997229,0.1298230654,0.1308889363,2016立法會選舉
R1801,東莞工商總會張煌偉小學,171,313,335,546,428,351,297,468,557,677,642,757,5542,0.0308552869,0.05647780585,0.06044749188,0.09852038975,0.07722843739,0.06333453627,0.05359076146,0.08444604836,0.1005052328,0.1221580657,0.1158426561,0.1365932876,2016立法會選舉
R1901,佛教黃允畋中學,152,364,498,458,387,356,343,546,677,652,729,1136,6298,0.02413464592,0.05779612575,0.0790727215,0.07272149889,0.06144807876,0.05652588123,0.05446173388,0.08669418863,0.1074944427,0.1035249285,0.1157510321,0.1803747221,2016立法會選舉
R1902,大圍村村公所,15,74,96,92,94,98,120,143,132,90,85,69,1108,0.01353790614,0.06678700361,0.08664259928,0.08303249097,0.08483754513,0.08844765343,0.1083032491,0.1290613718,0.119133574,0.08122743682,0.07671480144,0.06227436823,2016立法會選舉
R2001,樂道中學,152,331,255,300,283,331,591,624,603,405,374,319,4568,0.03327495622,0.07246059545,0.05582311734,0.06567425569,0.06195271454,0.07246059545,0.1293782837,0.1366024518,0.1320052539,0.08866024518,0.08187390543,0.06983362522,2016立法會選舉
R2002,基督教香港信義會沙田信義幼稚園,27,40,25,21,66,61,74,89,74,60,38,25,600,0.045,0.06666666667,0.04166666667,0.035,0.11,0.1016666667,0.1233333333,0.1483333333,0.1233333333,0.1,0.06333333333,0.04166666667,2016立法會選舉
R2101,保良局蕭漢森小學,141,330,372,397,411,370,416,692,760,555,502,488,5434,0.02594773647,0.06072874494,0.06845785793,0.07305852043,0.07563489142,0.06808980493,0.07655502392,0.1273463379,0.1398601399,0.1021347074,0.09238130291,0.08980493191,2016立法會選舉
R2201,賽馬會體藝中學,175,304,309,367,446,543,594,835,669,418,223,206,5089,0.03438789546,0.05973668697,0.06071919827,0.07211632934,0.08764000786,0.1067007271,0.1167223423,0.1640793869,0.1314600118,0.08213794459,0.04382000393,0.04047946551,2016立法會選舉
R2301,香港中文大學富爾敦樓,37,74,66,65,73,93,116,166,166,126,71,47,1100,0.03363636364,0.06727272727,0.06,0.05909090909,0.06636363636,0.08454545455,0.1054545455,0.1509090909,0.1509090909,0.1145454545,0.06454545455,0.04272727273,2016立法會選舉
R2302,仁愛堂香港台山商會長者活動中心,153,262,213,145,150,241,364,633,636,354,157,134,3442,0.04445090064,0.07611853574,0.06188262638,0.04212667054,0.04357931435,0.07001743173,0.1057524695,0.1839047066,0.1847762929,0.1028471819,0.04561301569,0.03893085415,2016立法會選舉
R2401,宣道會台山陳元喜小學,447,809,594,391,426,626,862,1084,1010,664,294,384,7591,0.05888552233,0.106573574,0.07825055987,0.05150836517,0.05611908839,0.08246607825,0.1135555263,0.142800685,0.1330522988,0.08747200632,0.03873007509,0.05058622052,2016立法會選舉
R2501,香港中文大學校友會聯會陳震夏中學,274,450,505,770,740,670,870,817,1007,623,597,528,7851,0.03490001274,0.05731753917,0.06432301618,0.09807667813,0.09425550885,0.0853394472,0.1108139091,0.1040631767,0.1282639154,0.07935294867,0.07604126863,0.06725257929,2016立法會選舉
R2601,香港道教聯合會純陽小學,281,446,365,476,621,647,778,997,749,468,309,448,6585,0.04267274108,0.06772968869,0.05542900532,0.07228549734,0.09430523918,0.09825360668,0.1181473045,0.1514047077,0.1137433561,0.07107061503,0.04692482916,0.06803340926,2016立法會選舉
R2801,明愛馬鞍山中學,348,598,519,603,552,611,923,1147,1086,866,741,776,8770,0.03968072976,0.06818700114,0.05917901938,0.06875712657,0.06294184721,0.06966932725,0.1052451539,0.1307867731,0.1238312429,0.09874572406,0.08449258837,0.08848346636,2016立法會選舉
R2901,利安社區會堂,397,1025,779,820,811,787,966,1278,1109,786,556,540,9854,0.04028820783,0.1040186726,0.07905419119,0.0832149381,0.08230160341,0.07986604425,0.09803125634,0.1296935255,0.1125431297,0.07976456261,0.05642378729,0.05480008119,2016立法會選舉
R3001,吳氏宗親總會泰伯紀念學校,172,374,294,292,289,294,353,609,526,443,377,448,4471,0.03847014091,0.08365019011,0.06575710132,0.0653097741,0.06463878327,0.06575710132,0.07895325431,0.1362111384,0.1176470588,0.0990829792,0.08432118094,0.1002012972,2016立法會選舉
R3002,東華三院黃鳳翎中學,147,165,106,192,242,263,495,559,261,124,95,108,2757,0.05331882481,0.0598476605,0.03844758796,0.06964091404,0.08777656873,0.09539354371,0.1795429815,0.2027566195,0.09466811752,0.04497642365,0.03445774392,0.03917301415,2016立法會選舉
R3101,保良局莊啟程小學,140,482,1094,1020,330,259,235,599,1320,995,612,602,7688,0.01821019771,0.06269510926,0.1422996878,0.1326742976,0.04292403746,0.03368886576,0.03056711759,0.07791363163,0.1716961498,0.1294224766,0.07960457856,0.07830385016,2016立法會選舉
