票站地址,,
新界沙田大圍美林邨佛教黃允畋中學,22.377847,114.1759679
新界屯門蝴蝶邨兆山苑,22.378068,113.963506
新界荃灣安賢街2-10號,22.378091,114.106522
新界沙田大圍銅鑼灣山路1號,22.378401,114.180331
新界荃灣象山邨,22.378794,114.130085
新界荃灣梨木樹邨康樹樓地下梨木樹社區會堂,22.37903,114.1346659
新界荃灣荃景圍167-185號,22.379209,114.104731
新界沙田沙角邨,22.379862,114.1916389
新界沙田大圍美林邨樂道中學,22.3802343,114.1723093
新界沙田源禾路1號,22.380618,114.189267
新界屯門龍門路55-65號新屯門商場L3層,22.380973,113.965733
新界屯門青山公路三聖邨,22.381363,113.9765819
新界沙田銀城街25號,22.381453,114.203172
新界沙田廣源邨第1期,22.381612,114.21537
新界沙田廣源邨,22.381612,114.21537
新界沙田源昌里1號,22.38199,114.197033
新界屯門恒富街21號,22.382713,113.972504
新界沙田愉田苑,22.3828543,114.2004259
新界西貢親民街8號,22.383014,114.271247
新界荃灣荃錦公路川龍村24號C,22.383187,114.1108
新界屯門兆麟街18號,22.38421,113.977978
新界屯門兆麟苑商場地下,22.3843366,113.9739906
新界沙田大涌橋路52號富豪花園,22.384988,114.199385
新界沙田瀝源邨,22.385336,114.191867
新界屯門安定邨第6座校舍,22.386191,113.976056
新界屯門業旺路106號,22.386264,113.968274
新界沙田顯徑邨嘉田苑,22.386408,114.209329
新界沙田穗禾苑42A地段,22.386408,114.209329
新界屯門安定邨,22.386918,113.978085
新界沙田石門安睦里6號,22.387244,114.2074929
新界沙田第一城得榮街2號,22.387943,114.202252
新界屯門友愛邨愛德里2號,22.388067,113.972303
新界屯門友愛邨友愛路9號,22.388287,113.973561
新界沙田禾輋邨禾輋商場平台,22.388353,114.194839
新界屯門第31區楊青路,22.3895317,113.9639983
新界屯門青山公路青海圍26號,22.38964,113.980086
新界屯門第28區蝴蝶邨第3期屋邨小學第5校舍,22.39083,113.972513
新界屯門龍鼓灘北朗村1號,22.391515,113.920593
新界沙田安景街5號,22.392168,114.205769
新界屯門時代廣場北翼L4層,22.393124,113.975691
新界沙田火炭樂景街5-7號,22.393156,114.198184
新界屯門鄉事會路2號,22.394833,113.975019
新界屯門山景邨,22.397459,113.965829
新界西貢北潭涌大網仔路531號,22.399246,114.322147
新界屯門井財街27號,22.400006,113.977323
新界沙田火炭駿景園駿景路1號地下,22.401082,114.202186
新界屯門石排頭路17號,22.401453,113.973825
新界屯門旺賢街2號,22.402183,113.967042
新界屯門大興邨商場,22.402676,113.970704
新界屯門青松觀路38號,22.403301,113.973236
新界屯門新墟新和里10號,22.403313,113.977
新界屯門景峰徑1號,22.404404,113.980243
新界屯門良景邨第1校舍,22.404477,113.969979
新界屯門良景邨,22.404477,113.969979
新界沙田馬鞍山寧泰路35號,22.407039,114.220237
新界屯門建生邨,22.407107,113.969516
新界沙田馬鞍山寧泰路27號,22.410307,114.221884
新界屯門慶平路1號,22.411039,113.981555
新界屯門29區興富街3號,22.411286,113.966666
新界屯門嶺南大學郭少明伉儷樓地下9號室,22.412291,113.9805259
新界屯門兆康苑,22.412884,113.978289
新界屯門紫田路紫田村93號,22.41423,113.974869
新界沙田香港中文大學富爾敦樓103室,22.417534,114.20383
新界屯門福亨村路,22.41819,113.986896
新界沙田馬鞍山耀安邨,22.418851,114.229297
新界屯門五柳路254號,22.419669,113.979048
新界沙田馬鞍山頌安邨,22.420447,114.2237089
新界沙田馬鞍山恒安邨,22.421228,114.23192
新界沙田馬鞍山錦英苑,22.42141,114.2328339
新界屯門藍地屯門新村57號A,22.422058,113.972655
新界沙田馬鞍山西沙路632號頌安邨,22.422135,114.225946
新界沙田馬鞍山馬鞍山路208號,22.423379,114.23434
新界沙田馬鞍山錦英路2號,22.425517,114.239094
新界沙田馬鞍山鞍駿街30號,22.426252,114.228287
新界沙田馬鞍山沙安街23號馬鞍山利安社區服務大樓,22.426494,114.240952
新界元朗八鄉錦上路石湖塘村168號,22.4266283,114.0535899
新界沙田馬鞍山恒安邨第1座校舍,22.427676,114.240275
新界沙田馬鞍山恒安邨第2校舍,22.427676,114.240275
新界屯門鍾屋村1A號,22.428852,113.992243
新界元朗大棠道大棠村1號,22.430462,114.028559
新界大埔大埔公路大埔滘段4641號,22.430672,114.196178
新界西貢北西澳年明路1號,22.431372,114.2521309
新界元朗大棠路崇正新村153號地下,22.4336,114.028596
新界元朗洪水橋洪順路11號,22.433801,113.999627
新界元朗洪水橋洪堤路8號雅珊園商場地下1號舖,22.43451,113.996306
新界元朗錦田波地路12號,22.439153,114.06706
新界元朗屏山孖峰嶺路16號,22.44059,114.013177
新界元朗公園北路2號,22.440798,114.020548
新界元朗西裕街66號,22.44106,114.026229
新界元朗鳳攸南街6號,22.441097,114.033701
新界元朗鳳攸南街10號,22.441431,114.035029
新界大埔運頭塘邨運頭塘鄰里社區中心,22.4420115,114.1643629
新界大埔富亨邨第4期,22.442328,114.165521
新界大埔第六區運頭塘邨,22.442328,114.165521
新界元朗屏山沙江圍,22.442447,114.012264
新界大埔運頭塘邨香港教師會李興貴中學,22.442663,114.1672269
新界元朗鳳攸東街,22.442685,114.035173
新界元朗坳頭友全街,22.4427587,114.0416858
新界元朗鳳攸北街20號,22.443016,114.033038
新界元朗新田新圍村1號,22.444035,114.053034
新界元朗青山公路244號,22.444123,114.023721
新界元朗朗屏邨第1期,22.444538,114.022208
新界元朗元朗炮仗坊8號地下B舖,22.445715,114.029067
新界元朗媽廟路15號,22.445823,114.021719
新界大埔鄉事會街2號,22.446767,114.165982
新界元朗橫洲福慶村142號,22.44679,114.028889
新界元朗天水圍第3區天盛苑第2校舍,22.4471015,113.9987532
新界大埔廣福邨大埔浸信會公立學校,22.447163,114.1734809
新界元朗天水圍聚星路1號屏山天水圍文化康樂大樓3樓,22.447394,114.004818
新界元朗廈村廈尾路錫降圍56號,22.447831,113.993133
新界大埔錦山路170號,22.447944,114.157898
新界大埔東昌街,22.448362,114.169574
新界大埔廣福邨廣福社區會堂,22.448593,114.1724674
新界元朗舊墟路29號,22.448602,114.033077
新界大埔太和邨林村公立黃福鑾紀念學校,22.450527,114.1611969
新界元朗朗屏邨,22.450998,114.023332
新界大埔寶雅苑,22.451483,114.159064
新界大埔安邦路12號,22.451554,114.168309
新界元朗天水圍天耀邨,22.45236,114.002373
新界大埔太和邨太和鄰里社區中心,22.4525025,114.1593899
新界大埔富善邨香港道教聯合會圓玄學院第二中學,22.4528982,114.1741222
新界元朗天水圍天湖路5號,22.453438,114.002927
