Code,Name,Sex,18-20,21-25,26-30,31-35,36-40,41-45,46-50,51-55,56-60,61-65,66-70,71+,source_file
J28,寶樂 Po Lok,F,143.0,269.0,279.0,282.0,273.0,279.0,378.0,544.0,506.0,470.0,373.0,964.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J29,月華 Yuet Wah,M,92.0,215.0,216.0,260.0,296.0,311.0,267.0,300.0,292.0,281.0,293.0,718.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J29,月華 Yuet Wah,F,77.0,181.0,219.0,234.0,310.0,334.0,320.0,329.0,336.0,338.0,356.0,785.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J30,協康 Hip Hong,M,94.0,213.0,246.0,265.0,259.0,218.0,245.0,268.0,331.0,352.0,322.0,745.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J30,協康 Hip Hong,F,74.0,194.0,222.0,220.0,204.0,231.0,220.0,350.0,373.0,361.0,281.0,864.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J31,康樂 Hong Lok,M,112.0,226.0,251.0,245.0,277.0,326.0,308.0,352.0,406.0,333.0,263.0,608.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J31,康樂 Hong Lok,F,78.0,219.0,250.0,278.0,276.0,317.0,342.0,402.0,433.0,356.0,289.0,643.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J32,定安 Ting On,M,103.0,254.0,310.0,280.0,254.0,267.0,243.0,370.0,449.0,376.0,411.0,950.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J32,定安 Ting On,F,88.0,257.0,282.0,242.0,217.0,259.0,287.0,424.0,510.0,483.0,433.0,1144.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J33,牛頭角上邨 Upper Ngau Tau Kok Estate,M,119.0,304.0,291.0,177.0,175.0,237.0,326.0,431.0,486.0,418.0,366.0,1093.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J33,牛頭角上邨 Upper Ngau Tau Kok Estate,F,113.0,289.0,235.0,175.0,170.0,251.0,320.0,405.0,392.0,423.0,386.0,1462.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J34,牛頭角下邨 Lower Ngau Tau Kok Estate,M,122.0,269.0,327.0,341.0,318.0,325.0,294.0,436.0,576.0,514.0,428.0,726.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J34,牛頭角下邨 Lower Ngau Tau Kok Estate,F,127.0,276.0,309.0,343.0,341.0,334.0,386.0,454.0,576.0,576.0,444.0,746.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J35,淘大 To Tai,M,93.0,258.0,274.0,356.0,360.0,282.0,326.0,366.0,445.0,344.0,254.0,487.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J35,淘大 To Tai,F,89.0,241.0,297.0,369.0,375.0,310.0,368.0,457.0,501.0,361.0,268.0,438.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J36,樂華北 Lok Wah North,M,81.0,211.0,210.0,329.0,315.0,257.0,182.0,192.0,293.0,313.0,430.0,872.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J36,樂華北 Lok Wah North,F,82.0,194.0,217.0,280.0,248.0,214.0,189.0,246.0,381.0,537.0,537.0,843.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J37,樂華南 Lok Wah South,M,72.0,164.0,179.0,210.0,215.0,247.0,233.0,314.0,286.0,304.0,347.0,883.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
J37,樂華南 Lok Wah South,F,85.0,193.0,179.0,170.0,208.0,250.0,274.0,296.0,431.0,428.0,491.0,947.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_J.csv.xlsx
T01,大嶼山 Lantau,M,85.0,163.0,160.0,156.0,220.0,300.0,370.0,409.0,390.0,281.0,226,639.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T01,大嶼山 Lantau,F,89.0,147.0,180.0,209.0,260.0,289.0,341.0,505.0,426.0,381.0,313,574.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T02,逸東邨北 Yat Tung Estate North,M,335.0,489.0,312.0,243.0,386.0,644.0,622.0,593.0,394.0,290.0,208,257.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T02,逸東邨北 Yat Tung Estate North,F,348.0,538.0,372.0,211.0,295.0,385.0,418.0,542.0,607.0,382.0,296,261.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T03,逸東邨南 Yat Tung Estate South,M,353.0,855.0,640.0,348.0,238.0,328.0,605.0,772.0,707.0,466.0,265,245.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T03,逸東邨南 Yat Tung Estate South,F,324.0,833.0,748.0,390.0,251.0,226.0,293.0,504.0,787.0,611.0,387,447.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T04,東涌北 Tung Chung North,M,76.0,152.0,200.0,282.0,385.0,511.0,448.0,412.0,473.0,417.0,297,286.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T04,東涌北 Tung Chung North,F,71.0,165.0,200.0,231.0,360.0,424.0,369.0,420.0,433.0,405.0,369,361.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T05,東涌南 Tung Chung South,M,147.0,419.0,339.0,280.0,324.0,537.0,657.0,715.0,688.0,571.0,396,570.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T05,東涌南 Tung Chung South,F,170.0,454.0,354.0,309.0,378.0,431.0,551.0,677.0,703.0,550.0,459,536.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T06,愉景灣 Discovery Bay,M,32.0,61.0,58.0,78.0,141.0,270.0,351.0,403.0,307.0,221.0,174,177.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T06,愉景灣 Discovery Bay,F,43.0,81.0,67.0,56.0,101.0,198.0,301.0,357.0,326.0,238.0,222,237.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T07,坪洲及喜靈洲 Peng Chau & Hei Ling Chau,M,39.0,106.0,102.0,105.0,125.0,170.0,181.0,239.0,195.0,180.0,134,277.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T07,坪洲及喜靈洲 Peng Chau & Hei Ling Chau,F,42.0,97.0,98.0,104.0,146.0,128.0,163.0,208.0,242.0,168.0,140,262.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T08,南丫及蒲台 Lamma & Po Toi,M,19.0,33.0,48.0,63.0,76.0,123.0,144.0,190.0,155.0,90.0,75,163.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T08,南丫及蒲台 Lamma & Po Toi,F,23.0,54.0,37.0,42.0,84.0,100.0,153.0,190.0,159.0,113.0,66,170.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T09,長洲南 Cheung Chau South,M,92.0,177.0,195.0,218.0,190.0,254.0,301.0,398.0,366.0,308.0,215,416.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T09,長洲南 Cheung Chau South,F,78.0,228.0,202.0,224.0,195.0,199.0,225.0,348.0,368.0,321.0,258,370.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T10,長洲北 Cheung Chau North,M,56.0,169.0,179.0,173.0,189.0,197.0,225.0,291.0,342.0,284.0,199,503.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
T10,長洲北 Cheung Chau North,F,74.0,187.0,198.0,204.0,186.0,191.0,210.0,269.0,331.0,293.0,228,407.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
"總計
Total",2496,5408,4689.0,3926.0,4530.0,5905.0,6928.0,8442.0,8399.0,6570.0,4927.0,7158.0,"每區總計
Grand Total",69378.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_T.csv.xlsx
N01,聯和墟 Luen Wo Hui,M,225.0,498.0,318.0,344.0,323.0,376.0,488.0,733.0,670.0,472.0,307.0,442.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N01,聯和墟 Luen Wo Hui,F,220.0,477.0,309.0,328.0,360.0,487.0,608.0,735.0,615.0,406.0,288.0,533.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N02,粉嶺市 Fanling Town,M,127.0,287.0,224.0,209.0,215.0,206.0,228.0,441.0,411.0,294.0,183.0,277.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N02,粉嶺市 Fanling Town,F,134.0,280.0,196.0,186.0,214.0,248.0,349.0,472.0,351.0,244.0,150.0,265.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N03,祥華 Cheung Wah,M,133.0,389.0,424.0,653.0,633.0,335.0,278.0,355.0,493.0,634.0,565.0,716.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N03,祥華 Cheung Wah,F,147.0,342.0,353.0,580.0,587.0,327.0,352.0,493.0,830.0,821.0,463.0,729.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N04,華都 Wah Do,M,246.0,600.0,454.0,407.0,377.0,284.0,500.0,708.0,748.0,544.0,363.0,465.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N04,華都 Wah Do,F,223.0,617.0,464.0,392.0,348.0,378.0,691.0,809.0,671.0,486.0,298.0,487.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N05,華明 Wah Ming,M,128.0,589.0,1172.0,425.0,247.0,148.0,135.0,473.0,982.0,683.0,364.0,456.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N05,華明 Wah Ming,F,117.0,514.0,1073.0,420.0,224.0,179.0,336.0,919.0,1043.0,544.0,255.0,384.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N06,欣盛 Yan Shing,M,299.0,811.0,676.0,449.0,359.0,313.0,479.0,764.0,901.0,645.0,432.0,554.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N06,欣盛 Yan Shing,F,296.0,804.0,621.0,491.0,375.0,422.0,729.0,963.0,830.0,582.0,348.0,598.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N07,盛福 Shing Fuk,M,199.0,595.0,436.0,349.0,262.0,203.0,287.0,496.0,665.0,551.0,386.0,438.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N07,盛福 Shing Fuk,F,192.0,575.0,434.0,358.0,253.0,236.0,469.0,689.0,654.0,561.0,273.0,502.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N08,粉嶺南 Fanling South,M,149.0,325.0,229.0,305.0,290.0,292.0,389.0,506.0,482.0,297.0,157.0,149.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N08,粉嶺南 Fanling South,F,143.0,288.0,215.0,324.0,334.0,342.0,440.0,578.0,398.0,211.0,132.0,157.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N09,清河 Ching Ho,M,339.0,630.0,314.0,187.0,207.0,320.0,392.0,516.0,653.0,472.0,314.0,475.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N09,清河 Ching Ho,F,320.0,568.0,303.0,214.0,352.0,587.0,613.0,523.0,363.0,264.0,190.0,395.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N10,御太 Yu Tai,M,144.0,327.0,467.0,377.0,314.0,312.0,283.0,431.0,584.0,378.0,261.0,297.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N10,御太 Yu Tai,F,144.0,328.0,483.0,389.0,334.0,331.0,337.0,529.0,529.0,300.0,157.0,289.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N11,上水鄉郊 Sheung Shui Rural,M,159.0,352.0,349.0,349.0,365.0,375.0,479.0,659.0,673.0,459.0,368.0,598.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N11,上水鄉郊 Sheung Shui Rural,F,118.0,313.0,297.0,309.0,335.0,434.0,488.0,580.0,513.0,378.0,234.0,584.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N12,彩園 Choi Yuen,M,147.0,377.0,438.0,515.0,407.0,216.0,230.0,345.0,592.0,637.0,572.0,876.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N12,彩園 Choi Yuen,F,149.0,348.0,434.0,367.0,324.0,286.0,341.0,523.0,780.0,806.0,507.0,959.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N13,石湖墟 Shek Wu Hui,M,159.0,393.0,349.0,370.0,358.0,270.0,308.0,503.0,571.0,575.0,356.0,499.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N13,石湖墟 Shek Wu Hui,F,151.0,347.0,336.0,365.0,362.0,318.0,408.0,555.0,611.0,509.0,300.0,472.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N14,天平西 Tin Ping West,M,115.0,347.0,589.0,815.0,374.0,174.0,130.0,291.0,723.0,719.0,415.0,403.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N14,天平西 Tin Ping West,F,96.0,357.0,463.0,676.0,336.0,178.0,236.0,558.0,1072.0,683.0,298.0,335.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N15,鳳翠 Fung Tsui,M,170.0,403.0,357.0,296.0,269.0,238.0,263.0,555.0,591.0,450.0,239.0,350.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N15,鳳翠 Fung Tsui,F,140.0,397.0,364.0,315.0,252.0,290.0,357.0,607.0,541.0,333.0,178.0,441.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N16,沙打 Sha Ta,M,125.0,293.0,270.0,288.0,341.0,326.0,410.0,477.0,564.0,462.0,348.0,630.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N16,沙打 Sha Ta,F,137.0,294.0,266.0,273.0,277.0,336.0,386.0,445.0,440.0,348.0,250.0,642.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N17,天平東 Tin Ping East,M,123.0,359.0,616.0,604.0,295.0,239.0,256.0,432.0,759.0,490.0,259.0,293.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N17,天平東 Tin Ping East,F,133.0,365.0,553.0,515.0,263.0,285.0,365.0,640.0,879.0,438.0,212.0,287.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N18,皇后山 Queen's Hill,M,134.0,279.0,253.0,274.0,314.0,320.0,437.0,547.0,565.0,422.0,291.0,493.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
N18,皇后山 Queen's Hill,F,179.0,251.0,255.0,244.0,314.0,332.0,413.0,504.0,485.0,310.0,198.0,578.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_N.csv.xlsx
E01,尖沙咀西 Tsim Sha Tsui West,M,59.0,119.0,121.0,123.0,206.0,245.0,319.0,334.0,288.0,229.0,178,195.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_E.csv.xlsx
E01,尖沙咀西 Tsim Sha Tsui West,F,68.0,136.0,144.0,154.0,198.0,308.0,322.0,333.0,205.0,206.0,148,135.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_E.csv.xlsx
E02,佐敦南 Jordan South,M,66.0,150.0,164.0,178.0,244.0,277.0,300.0,300.0,308.0,279.0,278,562.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_E.csv.xlsx
E02,佐敦南 Jordan South,F,45.0,158.0,135.0,156.0,251.0,312.0,307.0,308.0,314.0,271.0,284,545.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_E.csv.xlsx
E03,佐敦西 Jordan West,M,59.0,186.0,199.0,245.0,278.0,354.0,277.0,280.0,290.0,298.0,301,628.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_E.csv.xlsx
E03,佐敦西 Jordan West,F,69.0,156.0,178.0,214.0,283.0,318.0,271.0,265.0,331.0,320.0,319,673.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_E.csv.xlsx
E04,油麻地南 Yau Ma Tei South,M,97.0,257.0,240.0,253.0,315.0,356.0,369.0,394.0,425.0,331.0,299,596.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_E.csv.xlsx
E04,油麻地南 Yau Ma Tei South,F,74.0,199.0,217.0,270.0,316.0,365.0,360.0,440.0,400.0,314.0,299,618.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_E.csv.xlsx
E05,富榮 Charming,M,144.0,261.0,240.0,266.0,348.0,577.0,493.0,561.0,460.0,363.0,298,718.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_E.csv.xlsx
E05,富榮 Charming,F,124.0,233.0,195.0,271.0,393.0,639.0,625.0,631.0,484.0,388.0,401,807.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_E.csv.xlsx
E06,旺角西 Mong Kok West,M,74.0,189.0,187.0,197.0,199.0,213.0,228.0,238.0,273.0,308.0,294,498.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_E.csv.xlsx
E06,旺角西 Mong Kok West,F,79.0,171.0,178.0,167.0,202.0,231.0,220.0,258.0,285.0,308.0,267,523.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_E.csv.xlsx
E07,富柏 Fu Pak,M,170.0,405.0,319.0,265.0,280.0,437.0,470.0,480.0,466.0,388.0,311,644.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_E.csv.xlsx
E07,富柏 Fu Pak,F,184.0,377.0,330.0,249.0,324.0,512.0,530.0,552.0,448.0,399.0,289,683.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_E.csv.xlsx
